arxiv_id,arxiv_version,title,relevance,confidence,decoder_name,decoder_family,decoder_description,error_models,simulation_levels,codes,headline_claims,thresholds,runtime_scaling,limitations,code_repos,abs_url,pdf_url,missing_fields
2511.13281,v1,Restart Belief: A General Quantum LDPC Decoder,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2511.13281v1,https://arxiv.org/pdf/2511.13281v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2511.15177,v1,Fail fast: techniques to probe rare events in quantum error correction,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2511.15177v1,https://arxiv.org/pdf/2511.15177v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2511.21660,v2,FPGA-tailored algorithms for real-time decoding of quantum LDPC codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2511.21660v2,https://arxiv.org/pdf/2511.21660v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2512.18273,v1,Evolutionary BP+OSD Decoding for Low-Latency Quantum Error Correction,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2512.18273v1,https://arxiv.org/pdf/2512.18273v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2601.08387,v2,An Efficient Algorithm to Sample Quantum Low-Density Parity-Check Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2601.08387v2,https://arxiv.org/pdf/2601.08387v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2601.09911,v1,Time-Dynamic Circuits for Fault-Tolerant Shift Automorphisms in Quantum LDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2601.09911v1,https://arxiv.org/pdf/2601.09911v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2601.10713,v1,Quantum Maxwell Erasure Decoder for qLDPC codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2601.10713v1,https://arxiv.org/pdf/2601.10713v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2601.14236,v1,Stabilizer-Assisted Inactivation Decoding of Quantum Error-Correcting Codes with Erasures,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2601.14236v1,https://arxiv.org/pdf/2601.14236v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2602.07578,v1,BiBiEQ: Bivariate Bicycle Codes on Erasure Qubits,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2602.07578v1,https://arxiv.org/pdf/2602.07578v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2602.13420,v1,Sequential BP-based Decoding of QLDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2602.13420v1,https://arxiv.org/pdf/2602.13420v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2602.16948,v1,Fault-tolerant interfaces for quantum LDPC codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2602.16948v1,https://arxiv.org/pdf/2602.16948v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2602.22770,v1,A matching decoder for bivariate bicycle codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2602.22770v1,https://arxiv.org/pdf/2602.22770v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2603.04991,v1,On LLR Mismatch in Belief Propagation Decoding of Overcomplete QLDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2603.04991v1,https://arxiv.org/pdf/2603.04991v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2603.05320,v1,Simplified circuit-level decoding using Knill error correction,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2603.05320v1,https://arxiv.org/pdf/2603.05320v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2603.05486,v1,Improved Decoding of Quantum Tanner Codes Using Generalized Check Nodes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2603.05486v1,https://arxiv.org/pdf/2603.05486v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2603.10192,v1,Learning to Decode Quantum LDPC Codes Via Belief Propagation,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2603.10192v1,https://arxiv.org/pdf/2603.10192v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
